fiss_density_watersheds_id,elev_min,elev_max,elev_mean,elev_percentile_60
715,902,950,931.2168597168597,935
716,995,1532,1205.5942684766214,1270
719,1388,2110,1721.8813706984174,1764
720,1801,2311,2016.6787054409006,2024
721,781,1336,1094.7525426981385,1119
723,798,1717,1144.4121118915998,1197
725,613,808,741.3173463337506,754
768,951,1136,1033.1234489341393,1038
726,1455,2110,1759.9106310885218,1799
727,929,1077,1010.7407732864675,1021
736,741,892,825.33638996139,837
728,601,1119,789.9023631840796,790
729,892,975,926.8453276047261,931
741,1205,1699,1483.358316221766,1531
730,275,1059,794.0788316376764,870
777,1437,1680,1524.543152639087,1536
731,843,2002,1459.0728138822728,1538
732,794,2077,1193.6374378215032,1234
897,1014,1332,1177.1532444444445,1202
733,844,2085,1375.971478648821,1415
812,1045,1230,1147.8552564753682,1191
734,1156,2662,2041.0693406489452,2197
735,577,625,607.6666666666666,610
10363,968,1205,1134.8064516129032,1167
737,832,1092,960.3965100388941,977
779,1115,1705,1305.0985473105613,1340
738,855,1979,1250.2065131056395,1272
739,1205,1373,1269.6580252479712,1279
740,800,2087,1357.9621673946467,1448
1254,1018,1116,1073.4420475319928,1080
742,1128,2103,1606.9387423202024,1679
743,766,1044,895.5940266948593,905
744,1004,1873,1454.9248359514813,1537.7999999999997
746,1011,1387,1231.4434274091025,1251
745,565,1800,1231.142453798768,1332
756,810,1694,1286.369504950495,1362.3999999999999
749,1146,1343,1252.9374830852503,1268
751,809,1604,1239.9258771929824,1290.3999999999999
752,1703,3026,2222.5262564102563,2290
753,799,1440,1104.1301898184581,1122
10364,1284,1534,1417.984251968504,1440.8
754,4,1442,830.654097990517,987
755,1749,2154,1929.1188212927757,1941
757,848,939,884.8490230905861,887
758,519,1175,895.6109734114466,955
759,1065,2587,1942.4162585090487,2099
760,1082,1464,1318.3562602965403,1350
6967,18,352,215.2309833024119,234.19999999999993
761,919,1199,1028.3185487889964,1023
764,925,1591,1258.7167138810198,1300
762,945,1180,1043.3663837011884,1066
763,1745,1828,1794.6054237288135,1801
765,1159,1992,1640.8856292517007,1737
766,1035,1116,1069.2344294967613,1076
767,1160,1378,1269.101354303189,1319
769,1,95,62.50279560985712,70
770,20,119,64.80132450331126,75
771,622,804,754.0176211453745,776
772,1061,2113,1511.9243125510482,1600
773,1379,2236,1861.3929040735875,1910
781,892,1246,1084.249642346209,1121
782,1215,1437,1341.3920972644378,1377
774,1849,2636,2157.617107393416,2211
776,1010,1201,1050.2232510288065,1044
780,880,1877,1361.6078253706755,1401
783,664,821,750.6732750874644,766
786,1200,1636,1376.4917305365066,1402
784,804,881,850.5295569203773,855
785,1046,1121,1081.395054282268,1083
787,919,1169,1019.2759411090541,1032
788,684,867,816.8709198813057,833
813,1256,1488,1369.405953991881,1391
789,1359,1781,1508.3295979638735,1516
790,842,907,881.569960647136,882
791,601,875,738.4183970856102,812
1512,926,1343,1105.9323017408124,1135
792,868,1240,1052.2673228856365,1068
794,639,761,703.1039026017345,708
1513,1137,1704,1407.0372612672386,1437
2599,1063,1448,1172.5274509803921,1174.4
793,890,1736,1270.75985256592,1347
796,1970,2434,2142.4042944785274,2171.4
797,609,818,694.5195844912002,687
798,342,1539,856.2682352941176,957.4
800,403,819,606.325,669
801,1032,1462,1218.235294117647,1251
807,19,83,33.3498127340824,34
802,878,1432,1096.8074120341453,1157
808,1375,1765,1592.4261796042617,1608.6
1426,823,1159,1008.4137214137214,1042
803,521,699,599.0454043061143,606
804,1079,2821,1918.4561557916034,2040
809,794,874,828.7863682604273,834
810,670,1339,982.1718164478851,1002
6972,965,1015,984.3874172185431,985
805,1085,1650,1368.8326010544815,1398
806,778,1008,906.7674910873441,926
811,717,1004,824.6414674819345,827
814,955,1632,1176.8436273377972,1182
823,976,1426,1124.1380446722812,1127
815,726,907,823.6651195499297,845
817,1135,1824,1373.486402139991,1392
818,1172,1572,1375.414900008583,1389
819,1371,2253,1830.140089418778,1917.8000000000002
820,1181,1934,1544.6298306556664,1590
821,863,1941,1453.2912228376651,1544
822,653,1483,1110.565887795042,1137
824,1301,1443,1397.1321359846056,1408
826,1142,2276,1795.524124438566,1815
827,93,1149,505.1070745697897,585
828,555,638,594.3055248618784,595
829,930,1215,1046.9057714958776,1057
833,1116,1315,1217.8913118726202,1240
830,1067,1309,1187.9220532319391,1193
841,947,1059,987.0114889705883,991
7012,1418,2186,1763.579908675799,1823
831,1032,1324,1149.4685264663806,1161
832,1555,1828,1701.7518730718377,1721
836,1233,2196,1659.758297406419,1697
848,1732,1783,1756.2236598890943,1759
838,341,1340,949.8634723625343,1025
839,1003,1398,1140.6530286928798,1153
849,480,684,604.2974137931035,627.6
840,195,1407,951.3479630982828,1072
8830,32,1019,408.2002583979328,401
842,1697,2999,2300.666746154763,2397
843,631,1641,1213.41544332211,1272
851,1585,2103,1822.1346507352941,1851
852,47,1785,750.6259970229465,839
7277,435,814,587.5998694516971,629
2775,-7,13,3.6215832877433995,4
2780,1355,2254,1905.2302658486708,1989
2781,1204,1404,1294.6295884315907,1309
2784,947,1387,1037.599795590597,1022
2786,1025,1155,1082.4006791171478,1096
2787,1095,2086,1485.7219626168223,1508
2788,1137,1714,1431.800906892382,1474
2789,692,1418,1194.4635347603712,1246
2791,1854,2281,2060.3199152542375,2063
2792,921,1086,996.4295575221239,1007
2796,871,2589,1901.2785822347093,2064
2871,1514,1942,1720.9018583042973,1752
2797,819,1262,1055.3130616874619,1083
2798,450,2144,978.7249739182274,1020
2800,929,1766,1323.1810103669575,1408
2801,970,1733,1265.6357012750454,1294
2803,1258,1650,1447.1125493865668,1455
2804,1920,2518,2154.021892655367,2162
2805,1177,1586,1379.8351729552487,1442
2875,2,12,4.586052749217703,5
2806,195,1346,811.0848322147651,846
2886,874,1087,950.3871804371989,956
2808,1397,2972,2103.632797892232,2201
2809,332,943,709.4814033236613,743
2810,1351,1516,1422.9348837209302,1439
2887,37,443,189.12147887323943,192
2811,862,1226,1049.1034988093058,1077
2812,1272,1874,1622.6264255625192,1671
2818,813,876,838.6232650363517,838
2826,375,506,468.9766223811957,482
2820,1506,2625,2003.1647373107746,2059
2821,1167,1563,1250.1086404066073,1241
2827,1388,1869,1556.1492346938776,1566
2822,1130,1381,1233.8880791254555,1234
2823,771,1884,1302.7868981846882,1396
2824,1755,2862,2344.698947368421,2404
2828,809,886,835.4913831197525,837
2829,767,1447,1113.8227949277398,1162
2830,313,2308,1301.806934746815,1440
3023,828,2031,1325.8276714021001,1382.3999999999996
2831,805,1196,1025.7804724903854,1049
2833,889,1369,1175.8732541443676,1262
2834,241,916,495.89962671090836,531
2835,1184,1483,1352.129485179407,1374
3384,438,962,623.8687568355815,643
2836,761,1098,889.0448367916515,905
2837,93,643,305.6698162729659,314
2838,241,1614,904.0457856399584,998
2839,1493,1904,1549.3386431814172,1546
2842,902,1009,969.4515876127009,982
2845,857,1527,1036.4288450488411,998
2852,736,1425,1142.1870383607338,1190
2846,1096,2189,1671.3330249768733,1761
2847,1237,2088,1678.582152115162,1753
2853,260,1864,1172.1826673585886,1344
2850,667,2028,1282.1874464938905,1385
2854,1425,1509,1469.2136555427694,1478
2856,348,1653,989.4535652731572,1216
2857,1122,1669,1408.973623853211,1438
2861,1439,2972,2148.0286583938187,2237
2863,1002,1224,1096.5104546067719,1110
2889,911,1124,946.3650431253171,932
2864,1002,1550,1208.5258471237194,1235
2866,122,480,244.15666266506602,254
2867,926,1040,972.4582089552239,974
2868,912,1473,1349.156762437293,1410
2869,484,702,573.4941867293012,566
2870,596,1243,839.9247822644497,912
9764,1090,1487,1215.9052396878483,1228
2872,1198,2343,1739.654964028777,1816
2874,1189,1438,1317.1777902411666,1331
2877,1167,1756,1485.7729131585277,1500
2878,144,761,327.0225317492831,312
2879,70,705,281.19897959183675,283
2880,854,949,911.2432195207583,918
2883,1767,2490,2009.7777047024006,2022
2888,970,1366,1098.0029010302376,1104
2884,762,1549,968.164581514887,921
2935,1472,2388,1767.3896734333628,1771
2890,771,888,831.2206329634197,839
2892,1249,1541,1418.7023480662983,1443
2893,992,1136,1063.5285106382978,1067
2891,1051,1942,1448.7269157369349,1490
2899,1323,1576,1465.77625,1494
2894,631,1895,1223.9874910650465,1324
2895,1212,1780,1485.7370550161813,1528
2904,668,800,749.1112255406797,754
9900,1146,1626,1348.7323452484743,1348
2896,952,1286,1124.9844419391206,1186
2897,955,1266,1057.568969093549,1061
2900,689,1933,1534.20146875433,1710
2908,3,11,5.749871332990221,6
2909,1194,1699,1551.6899819494586,1619
2901,1609,3141,2274.169192930275,2358
2902,822,889,856.3229885057472,865
2905,1100,1958,1475.8976268355489,1577.7999999999993
2906,866,1321,1121.2640449438202,1172.2
2907,1197,1733,1490.674802259887,1528
2914,902,1285,1113.1521963824289,1145.3999999999996
2915,918,1356,1159.090002769316,1181
2916,916,1733,1125.1302752293577,1091.4
2917,749,965,827.28073089701,836
2918,991,1206,1064.5489762036525,1072
2928,1467,2302,1965.6581854703716,2033
2919,419,671,555.1242438343415,567
2933,485,2288,1547.3895468868848,1752.1999999999998
2923,401,1271,621.0298444724674,597
2927,897,1054,957.544812197843,960
2929,1185,1484,1324.4618811411963,1345
2930,666,882,722.2863826232248,730
2934,855,1587,1198.421146953405,1298.1999999999998
2931,494,651,587.7314004089551,601
2932,906,1631,1177.1711491442543,1220
2943,1031,1197,1136.0727272727272,1155
2937,1978,2749,2359.844858473665,2414
2938,779,896,854.7654584221748,868
2941,33,229,70.17012635379061,71
2939,376,1829,1109.5449729981137,1185
2940,797,815,807.241935483871,808.8
2942,999,1259,1159.2015725843105,1183
2947,837,1254,1049.387981987053,1085
2944,519,570,551.4984209339048,559
2952,571,1665,1195.8257506824386,1365.2
2946,403,1931,1512.8345886870477,1680
2955,1086,1287,1136.0576923076924,1124
2949,8,149,91.88864076224505,104
2968,1239,1289,1261.2284417549167,1266
2951,729,1331,965.4993525694297,1008
2954,755,2539,1633.5475220638154,1740
2956,889,1172,1027.1501916262926,1064
2957,675,2189,1542.3416248288452,1665
2958,906,1098,973.4949553744665,983
2959,754,793,771.3490033847311,771
2960,975,1121,1052.171812080537,1070
2962,977,1543,1293.5073332140942,1328
2973,555,1681,1237.9534292972057,1383
2963,792,1242,947.6123206923575,940
2969,1045,2019,1605.2742023701003,1675
2978,997,1135,1040.947749612002,1051
2970,992,1480,1233.7025040311107,1285
2971,1179,1490,1355.0641891891892,1388
2994,1193,1500,1296.9039735099338,1281
2972,1091,2097,1503.9029809927526,1554
2997,1435,2264,1783.4906400966183,1826
2975,934,1222,1015.6430457432384,996
2976,948,1848,1350.5056461731492,1500.8
2977,1140,1699,1244.4435551715515,1236
2980,736,1857,1329.5801832760596,1401
3553,863,1224,1106.7986235024216,1119
2981,952,1497,1225.2808811959087,1266
2982,720,861,800.455268389662,807
2984,1072,1524,1181.3144827586207,1146.4
2985,1037,1482,1315.8896006028635,1336
2986,1257,1824,1412.5496062992127,1402
2987,48,376,139.87218601895734,145
2988,541,1996,1339.2655502392345,1491
2990,973,1535,1194.6254180602007,1221.6
2995,835,1086,978.4507705479452,996
2992,862,2064,1655.677575725815,1746
2996,1540,1610,1558.2154398563735,1559
3031,906,1129,1011.5254843517139,1024
2998,1208,1599,1402.4442929489676,1436.7999999999997
3001,957,1259,1138.4158181387638,1154
3032,19,2044,757.4749303815616,902
4882,726,1159,950.7059694129255,969.5999999999999
2999,1585,3069,2223.996116131513,2317
3000,622,2630,1650.0860720221606,1800
3002,1323,2211,1804.7576736672052,1871
3003,1070,1176,1130.4887218045112,1139
3047,257,1182,767.3267973856209,927.8
3005,713,939,843.5431320729145,853
3057,1682,2116,1897.421086675291,1941
3006,1086,1474,1236.4332557366145,1273
3007,970,1887,1347.9761321909425,1427
3139,1265,1888,1535.3749512290285,1563
3010,1022,1275,1117.488865509381,1117
3020,773,1304,1006.3690360272639,1064
3022,1013,1366,1134.001579778831,1134
3011,745,829,785.4311275489804,785
3012,1063,1479,1244.0102749236323,1266
3015,432,477,448.7330138546214,450
3016,782,1201,931.349889624724,944
3018,743,881,825.8194444444445,835
3019,761,2849,2019.1365250706117,2166
3024,707,1960,1521.9729904926535,1589
3026,1061,2525,1646.6682181448114,1737
3027,185,2544,1539.7652567000323,1683.7999999999993
9871,933,1035,990.0449438202247,1001
3028,1129,1870,1480.576340425532,1515
3029,1072,1657,1409.400412371134,1456
3140,862,1267,1023.8566433566433,1024
3033,970,1379,1109.0674849850836,1123
9872,1015,1066,1037.0381861575179,1038
3034,1134,2431,1706.719950433705,1779
3543,630,701,683.7456037514654,689
3035,1022,1550,1221.1747599202754,1245
3037,1094,1389,1182.7169117647059,1181
3038,1279,1903,1555.5630975143404,1593
3544,713,998,854.4993514915694,859
3039,866,2354,1461.0553220604047,1527
3040,584,1641,968.6383307573416,1005
3041,944,1095,1021.6559048428207,1032
3043,205,2484,1429.0733438805728,1509
3044,874,1086,968.8548963545389,973
3045,1326,1553,1430.28,1438.4
3046,1183,1638,1399.827837493168,1428
3048,772,1216,971.5848488900775,1030
3049,1089,1467,1330.1999178138483,1368
3050,887,1574,1255.1058595909342,1343
3051,1098,1257,1175.937649880096,1182
3052,1081,1272,1164.4498327759197,1173
3053,1124,1520,1243.3699421965318,1228
3054,770,867,808.6260869565217,807
3058,942,1634,1426.8721981911128,1556
3059,1265,1460,1373.9222108495394,1389
3055,676,1594,1017.7041595925297,1010
3056,858,1533,1112.9867617107943,1123
3060,1042,1469,1238.4330221845073,1265
3061,564,2283,1281.3030071501066,1478
3077,1070,1345,1151.464886798543,1158
3062,805,1013,909.1671925327023,925
3064,415,806,647.7216,686
3066,21,590,287.76596947427925,325
3067,947,2324,1478.6934952850056,1540
3081,1122,1543,1310.004018485031,1318
3068,1215,2332,1831.959729843816,1928
3082,916,1069,970.158023683136,970
3070,882,1170,972.9055418935535,978
3071,468,641,581.7237912290024,589
3072,767,925,846.408,858
3074,954,1182,1048.3386690828552,1070
3085,1036,1478,1300.606915377616,1349.8
3076,409,2019,1555.5298970723697,1728
3078,1729,2385,2055.443959469992,2117
3080,868,1537,1247.4916286605858,1297.2000000000007
3083,378,728,520.9990221642764,544
3099,987,1447,1219.0816326530612,1270
6437,155,680,391.8418156808803,425
3084,634,2283,1655.9256416916573,1766
3086,981,1677,1196.7769620695683,1224
3087,1063,2198,1752.8362649780393,1837
3088,864,1154,1023.7092902640237,1040
3089,376,614,494.6682316118936,518
10552,1530,1895,1738.25,1773
3090,811,962,880.0639899623588,883
3094,846,943,871.573267933783,873
3095,983,2255,1713.8801603801603,1833
3103,35,396,100.13557540725171,83
3097,1500,2331,1798.768108479231,1835
3098,885,1102,995.6363636363636,1015
3109,374,1256,687.9618528610354,655.2
3110,640,1657,1290.6402819969048,1385
3100,693,1227,866.6999882033739,895
3102,943,1047,984.4948301329395,991
3104,919,1364,1068.1454034225878,1076
3105,1120,1720,1382.3281786941582,1391
3106,1034,1259,1105.7891495601173,1110
3107,864,1056,951.0765550239234,964
3114,13,822,265.0688699579185,286
3115,761,2092,1304.3062208862793,1382
10624,921,1079,979.1742344244984,975.6
3116,353,1759,1020.1127608656494,1070
3117,1036,1192,1094.7802445302445,1099
3118,826,2488,1552.5054200542006,1733
3159,879,1034,956.0122401398874,968
3119,1321,2004,1662.471671388102,1758
3120,973,1323,1081.4194097616346,1091
3124,1465,1731,1649.5313187912748,1674
3122,1032,2322,1715.2738968137583,1864
3125,854,1179,1075.4284193720064,1121.8
3123,589,1981,1196.829569305684,1289
3129,1279,1508,1412.0883511536297,1434
3126,1732,2270,1975.5365566037735,1980
3130,6,89,58.248010610079575,64.80000000000001
3131,24,123,49.642857142857146,46
3153,1178,1344,1233.794299201162,1239
3127,951,2187,1681.575497535147,1791
3128,1114,2666,1799.8024944572603,1878
8596,815,1023,919.2427884615385,929
3132,927,1889,1494.68972142171,1575.3999999999996
3133,1211,1857,1561.7398648648648,1621
3134,1268,1599,1443.1229566453446,1470
3135,616,2053,1440.9034240561896,1592
3136,1116,1368,1253.3348258706467,1260
3137,758,1389,1072.0734089477,1122
3138,888,1129,1005.1809764309764,1003
3141,444,1748,1253.1350196926833,1468
3142,1224,1330,1284.4142259414225,1296.2
3143,930,1346,1196.5153550863724,1264
3144,391,469,437.9881266490765,446
3145,1332,1702,1498.1122031122031,1516
3146,1318,1459,1400.8354151359295,1411
3147,585,703,650.5360132794457,664
3154,935,1326,1042.609126984127,1036
3148,913,2223,1605.6348478164975,1814.3999999999996
3156,99,543,239.3319057815846,248
3417,1114,1379,1247.0002365184484,1251
3149,973,1319,1169.864715116816,1205
3157,1868,2150,1951.8346303501946,1958
3158,1719,2311,2025.726150392817,2070
3151,1471,2407,1825.084732194838,1842
3152,605,1646,1042.0765519270374,1055
3160,1086,1546,1353.260911179173,1406
3163,858,1468,1119.7587765957446,1163
4087,849,1161,942.4555125725338,951
3164,1487,1735,1631.6001037758442,1651
3165,835,1254,1083.970715835141,1178
3166,1289,1639,1368.9756812694031,1356
3172,1399,2076,1668.783140877598,1688
3167,1321,2090,1699.9688352847961,1748
3169,630,1184,911.573038248205,942
3170,1380,1871,1636.070780399274,1706
3174,121,221,172.33867735470943,178
3175,1642,2258,1953.6650387819593,1995
3177,1880,2858,2311.2273209951454,2343
3187,1260,1458,1357.699956952217,1372
3178,1293,1827,1566.5119142176331,1585
3180,879,1439,1067.7105934907468,1058
3181,56,641,254.11207834602828,261
3182,747,1058,928.165642849445,950
3190,629,698,666.0043362241495,669
3183,979,1374,1136.4669132757913,1150
3197,606,909,709.9633318243549,716
3185,869,1303,1027.703539823009,1066
3186,1443,1701,1535.0007798284378,1537
3188,665,1916,1352.3819281524927,1404
3191,766,1300,911.479330556841,888
3200,1204,1698,1475.5040195735758,1512
3192,1175,1390,1254.769511790103,1268
3201,936,1036,984.9489194499017,989
3193,588,1047,835.7124373470101,841
3194,943,1586,1183.8132450331125,1203
3195,676,1135,863.3691433980123,852
3196,542,664,582.8906633906633,582
3977,762,889,834.184509326845,836
3198,674,1471,1067.6356363092568,1127
3199,907,1395,1099.3554645781417,1120
10560,596,735,678.8678629690049,694
3202,1030,2280,1542.3960720130933,1643
3204,915,2214,1662.9852409638554,1795
3205,1005,1431,1227.2986485292818,1241
